Code,Is_Financial,ROE,ROA,ROIC,Operating_Margin,Gross_Margin,Revenue_Stability,OpProfit_Stability,NetIncome_Stability,EPS_Stability,Dividend_Stability,Debt_Ratio,Interest_Coverage,Current_Ratio,Equity_Ratio,ROE_Improvement,ROA_Improvement,Operating_Margin_Improvement,Gross_Margin_Improvement,Accruals,Net_Operating_Assets,Earnings_Smoothness
009970,False,9.686904005085823,7.344811484176119,6.540060554024131,12.201496469596375,35.95742438613131,2.0192851155317464,1.8874684600289786,1.8583098257810406,0,0,31.887714558169105,41.35,447.885458065831,75.82207359874674,-3.3,0,14.4,14.6,0.5093295058437564,1.0,0.8447926489742471
051600,False,10.687895177877657,8.526801993436246,7.37054819496779,10.31973961324909,15.955070521411704,1.9252503333544497,1.4736733004025737,1.5601357603488701,0,0,25.344709377618646,77.0,370.887007729113,79.77999270694056,-23.5,0,-28.3,0.9,0.37464387464387466,1.0,0.2905588004308501
139130,True,6.214715553074012,0.3904480066883831,0.3808987417381806,,,0.0,1.0011230255083752,0.977613429918635,0,0,1491.6883801724673,,,6.282636805400596,74.6,0,84.3,0.0,3.492015968063872,1.0,0.06019079928257703
001720,True,6.7152311086030885,1.0843992312280468,0.9363195042746372,,,0.0,2.0347093723044467,2.160654584382311,0,0,519.2581952495768,,,16.14835310491086,26.9,0,15.1,0.0,5.620610687022901,1.0,0.0723891026562041
002790,False,3.3607921567530523,2.8152018557135827,3.4469528339464373,8.626907683511458,73.1670844878392,1.9803163491455902,1.679449834857572,0.8346246817130241,0,0,19.380148529391196,10.378306878306878,270.5888273779567,83.76602075962417,-51.9,0,84.0,9.3,1.4143094841930117,1.0,3.183046838491435
018670,False,9.100240690924537,3.3842751648698814,3.9410812305019154,5.375851760079723,9.907350049826281,2.113659274290427,2.4797920827670628,3.0658715222110886,0,0,168.89777714852045,0.8160261651676206,138.30837846447915,37.18885334807619,135.5,0,92.1,9.8,1.3005443234836702,1.0,0.3662790073012795
489790,False,-1.288144072036018,-0.5934205219796047,4.342378154165226,7.166797404264423,53.33380874277972,,,,0,0,117.08354177088545,0.7665903890160183,177.6952872821175,46.067868871348736,,0,,,4.701923076923077,1.0000576136429107,
003690,False,10.387827479693398,2.7553141452608902,2.6371588098742205,,,0.0,2.308117845570339,2.3434403734291447,0,0,277.01063951492966,,,26.524450378552245,30.0,0,28.5,0.0,2.5108725571153316,1.0,0.3410649700306089
462870,False,,,151.3,,,,,,0,0,,178.4,,,36.1,0,35.2,43.3,0.0,,
004800,False,13.953836369757958,7.599217667671747,6.605512998125662,17.444816593357814,29.260320406763245,2.025693157142512,1.6248201724367293,1.4206291810131235,0,0,83.62201189630018,2.0654562828475873,81.35511773185968,54.45970173579985,-30.5,0,230.3,13.1,0.09139640846957921,1.0,1.1472490589272482
139480,False,-1.6819417866854667,-0.6696972040571391,0.5484613864278901,0.8831343139018417,31.26842025155318,1.9006022307814872,0.3022573169620595,0.36527588968360314,0,0,151.14959066515115,0.301061320754717,99.94360252515145,39.81690741966069,17249.0,0,167.7,-0.5,7.632749038050449,1.0,1.3263335395902836
000120,False,6.051028354175255,2.5537673384563337,3.6450630709003917,4.09850096593549,11.018185671549329,1.9240108168388976,1.8345470087387745,1.9117383324469244,0,0,136.94516971279373,1.9338461538461538,90.84791386271871,42.2038567493113,1.9,0,-7.4,1.7,2.4033295497540674,1.0,1.0682769025071788
